Schronisko w Ostańcu II,Wyżyna Śląsko-Krakowska
Jaskinia Niska w Świniuszce,Wyżyna Śląsko-Krakowska
Jaskinia w Rodakach,Wyżyna Śląsko-Krakowska
Schronisko na Świniuszce,Wyżyna Śląsko-Krakowska
Schronisko w Ryczówku I,Wyżyna Śląsko-Krakowska
Schronisko w Ryczówku II,Wyżyna Śląsko-Krakowska
Jaskinia na Szczelinach,Wyżyna Śląsko-Krakowska
Jaskinia na Iwianie,Wyżyna Śląsko-Krakowska
Schronisko na Iwianie,Wyżyna Śląsko-Krakowska
Schronisko pod Iwianą I,Wyżyna Śląsko-Krakowska
Okap pod Iwianą,Wyżyna Śląsko-Krakowska
Schronisko pod Iwianą II,Wyżyna Śląsko-Krakowska
Dwoista Szczelina,Wyżyna Śląsko-Krakowska
Niedźwiedzia Grota,Wyżyna Śląsko-Krakowska
Schronisko w Hucisku I,Wyżyna Śląsko-Krakowska
Schronisko obok Groty Niedźwiedziej,Wyżyna Śląsko-Krakowska
Schronisko w Filarku,Wyżyna Śląsko-Krakowska
Jaskinia z Oknem,Wyżyna Śląsko-Krakowska
Schronisko nad Grotą Niedźwiedzią,Wyżyna Śląsko-Krakowska
Schronisko w Hucisku II,Wyżyna Śląsko-Krakowska
Jaskinia Ciesenć,Wyżyna Śląsko-Krakowska
Jaskinia Poszukiwaczy,Wyżyna Śląsko-Krakowska
Schronisko nad Zielonym Stawem I,Wyżyna Śląsko-Krakowska
Schronisko nad Zielonym Stawem II,Wyżyna Śląsko-Krakowska
Schronisko z Kominkiem,Wyżyna Śląsko-Krakowska
Jaskinia w Wąwozie,Wyżyna Śląsko-Krakowska
Schronisko naprzeciw Kmicica I,Wyżyna Śląsko-Krakowska
Jaskinia w Gorzkowie,Wyżyna Śląsko-Krakowska
Schronisko naprzeciw Kmicica II,Wyżyna Śląsko-Krakowska
Schronisko naprzeciw Kmicica III,Wyżyna Śląsko-Krakowska
Schronisko nad Młynem I,Wyżyna Śląsko-Krakowska
Schronisko nad Młynem II,Wyżyna Śląsko-Krakowska
Schronisko nad Młynem III,Wyżyna Śląsko-Krakowska
Schronisko nad Mostkiem I,Wyżyna Śląsko-Krakowska
Schronisko nad Mostkiem II,Wyżyna Śląsko-Krakowska
Studnia z Traszkami,Wyżyna Śląsko-Krakowska
Studnia w Osiedlu Wały,Wyżyna Śląsko-Krakowska
Schronisko pod Studnią,Wyżyna Śląsko-Krakowska
Schronisko za Studnią,Wyżyna Śląsko-Krakowska
Schronisko nad Progiem,Wyżyna Śląsko-Krakowska
Schronisko Niedostępne pod Osiedlem Wały,Wyżyna Śląsko-Krakowska
Schronisko nad Pstrągarnią,Wyżyna Śląsko-Krakowska
Jaskinia w Hucisku,Wyżyna Śląsko-Krakowska
Prosta Jaskinia,Wyżyna Śląsko-Krakowska
Okap na Kamyku,Wyżyna Śląsko-Krakowska
Schronisko w Godawicy I,Wyżyna Śląsko-Krakowska
Schronisko w Godawicy II,Wyżyna Śląsko-Krakowska
Schronisko w Kwiecynku,Wyżyna Śląsko-Krakowska
Schronisko przed Pstrągarnią I,Wyżyna Śląsko-Krakowska
Schronisko przed Pstrągarnią II,Wyżyna Śląsko-Krakowska
Schronisko przed Pstrągarnią III,Wyżyna Śląsko-Krakowska
Szpaciarnia Archeologów,Wyżyna Śląsko-Krakowska
Brama Twardowskiego,Wyżyna Śląsko-Krakowska
Schronisko przed Bramą Twardowskiego I,Wyżyna Śląsko-Krakowska
Schronisko przed Bramą Twardowskiego II,Wyżyna Śląsko-Krakowska
Schronisko za Bramą I,Wyżyna Śląsko-Krakowska
Schronisko za Bramą II,Wyżyna Śląsko-Krakowska
Schronisko za Bramą III,Wyżyna Śląsko-Krakowska
Schronisko za Bramą IV,Wyżyna Śląsko-Krakowska
Schronisko nad Bramą,Wyżyna Śląsko-Krakowska
Jaskinia Przelotowa,Wyżyna Śląsko-Krakowska
Schronisko pod Jaskinią Przelotową I,Wyżyna Śląsko-Krakowska
Schronisko pod Jaskinią Przelotową II,Wyżyna Śląsko-Krakowska
Schronisko na Fudze,Wyżyna Śląsko-Krakowska
Schronisko Mokre,Wyżyna Śląsko-Krakowska
Schronisko z Podkowcem,Wyżyna Śląsko-Krakowska
Schronisko pod Skośną Płytą,Wyżyna Śląsko-Krakowska
Schronisko pod Lipami,Wyżyna Śląsko-Krakowska
Schronisko w Grzędzie I,Wyżyna Śląsko-Krakowska
Schronisko w Grzędzie II,Wyżyna Śląsko-Krakowska
Schronisko Jeżowe,Wyżyna Śląsko-Krakowska
Schronisko w Diabelskich Mostach,Wyżyna Śląsko-Krakowska
Schronisko nad Diabelskimi Mostami,Wyżyna Śląsko-Krakowska
Jaskinia Jagodowa,Wyżyna Śląsko-Krakowska
Schronisko nad Jaskinią Jagodową,Wyżyna Śląsko-Krakowska
Jaskinia za Złamaną Lipą,Wyżyna Śląsko-Krakowska
Jaskinia Wierna,Wyżyna Śląsko-Krakowska
Wiercica,Wyżyna Śląsko-Krakowska
Schronisko przy Wiercicy,Wyżyna Śląsko-Krakowska
Schronisko obok Wiercicy,Wyżyna Śląsko-Krakowska
Schronisko pod Wiercicą,Wyżyna Śląsko-Krakowska
Awen Szpatowców koło Jaskini Wiercicy,Wyżyna Śląsko-Krakowska
Schronisko nad Cmentarzem,Wyżyna Śląsko-Krakowska
Schronisko pod Głazem,Wyżyna Śląsko-Krakowska
Jaskinia pod Kamykiem,Wyżyna Śląsko-Krakowska
Okap na Wzgórzu Żary I,Wyżyna Śląsko-Krakowska
Szuflada,Wyżyna Śląsko-Krakowska
Okap na Wzgórzu Żary II,Wyżyna Śląsko-Krakowska
Schronisko na Wzgórzu Żary,Wyżyna Śląsko-Krakowska
Wielki Okap,Wyżyna Śląsko-Krakowska
Okap pod Głazem,Wyżyna Śląsko-Krakowska
Schronisko koło Ryczowa III,Wyżyna Śląsko-Krakowska
Schronisko koło Ryczowa IV,Wyżyna Śląsko-Krakowska
Schronisko w Firkowej Skale,Wyżyna Śląsko-Krakowska
Jaskinia w Straszykowej Górze,Wyżyna Śląsko-Krakowska
Zespół Schronisk pod Sosenką,Wyżyna Śląsko-Krakowska
Okap w Straszykowej,Wyżyna Śląsko-Krakowska
Szczelina pod Głazami,Wyżyna Śląsko-Krakowska
Schronisko w Dziurawej Skale I,Wyżyna Śląsko-Krakowska
Schronisko w Dziurawej Skale II,Wyżyna Śląsko-Krakowska
Schronisko pod Kapliczką,Wyżyna Śląsko-Krakowska
Okap za Leśnictwem,Wyżyna Śląsko-Krakowska
Schronisko Północne,Wyżyna Śląsko-Krakowska
Zespół Schronisk pod Basztą,Wyżyna Śląsko-Krakowska
Rura we Wzgórzu Zamkowym,Wyżyna Śląsko-Krakowska
Schronisko Śmietnik,Wyżyna Śląsko-Krakowska
Schronisko w Pociejówce I,Wyżyna Śląsko-Krakowska
Schronisko w Pociejówce II,Wyżyna Śląsko-Krakowska
Schronisko w Pociejówce III,Wyżyna Śląsko-Krakowska
Jaskinia pod Szczytem,Wyżyna Śląsko-Krakowska
Schronisko za Wantą,Wyżyna Śląsko-Krakowska
Jaskinia z Kotłem,Wyżyna Śląsko-Krakowska
Schronisko z Balkonem,Wyżyna Śląsko-Krakowska
Połamany Meander,Wyżyna Śląsko-Krakowska
Kreci Korytarz,Wyżyna Śląsko-Krakowska
Okap na Szczelinie,Wyżyna Śląsko-Krakowska
Schronisko w Opolanicy I,Wyżyna Śląsko-Krakowska
Schronisko w Opolanicy II,Wyżyna Śląsko-Krakowska
Schronisko między Ściany,Wyżyna Śląsko-Krakowska
Wiewiórczy Magazyn,Wyżyna Śląsko-Krakowska
Bramka w Kyciowej Skale,Wyżyna Śląsko-Krakowska
Schronisko Zaciszne,Wyżyna Śląsko-Krakowska
Schronisko w Sikorowej Skale I,Wyżyna Śląsko-Krakowska
Schronisko w Sikorowej Skale II,Wyżyna Śląsko-Krakowska
Schronisko w Sikorowej Skale III,Wyżyna Śląsko-Krakowska
Schronisko w Sołtysikowej Skale I,Wyżyna Śląsko-Krakowska
Schronisko w Sołtysikowej Skale II,Wyżyna Śląsko-Krakowska
Schronisko nad Dołkami I,Wyżyna Śląsko-Krakowska
Krecia Rura,Wyżyna Śląsko-Krakowska
Skalna Dziupla,Wyżyna Śląsko-Krakowska
Schronisko nad Dołkami II,Wyżyna Śląsko-Krakowska
Okap ze Schowkiem,Wyżyna Śląsko-Krakowska
Szczelina w Zdolnicy,Wyżyna Śląsko-Krakowska
Schronisko z Pięterkiem,Wyżyna Śląsko-Krakowska
Schronisko ze Zdechłym Psem,Wyżyna Śląsko-Krakowska
Schronisko w Zdolnicy I,Wyżyna Śląsko-Krakowska
Przelotowa Szczelina,Wyżyna Śląsko-Krakowska
Schronisko Niedostępne,Wyżyna Śląsko-Krakowska
Schronisko z Krzemieniami,Wyżyna Śląsko-Krakowska
Szczelina w Dolinie Udorki,Wyżyna Śląsko-Krakowska
Schronisko Sowie,Wyżyna Śląsko-Krakowska
Schronisko na Półce,Wyżyna Śląsko-Krakowska
Schronisko Perspektywiczne,Wyżyna Śląsko-Krakowska
Schronisko w Dolinie Udorki I,Wyżyna Śląsko-Krakowska
Schronisko na Skraju Lasu,Wyżyna Śląsko-Krakowska
Okap na Uskoku,Wyżyna Śląsko-Krakowska
Schronisko przy Wielkim Grochowcu,Wyżyna Śląsko-Krakowska
Schronisko koło Ryczowa I,Wyżyna Śląsko-Krakowska
Schronisko koło Ryczowa II,Wyżyna Śląsko-Krakowska
Schronisko Ciasne w Podcisowiu,Wyżyna Śląsko-Krakowska
Schronisko w Podcisowiu I,Wyżyna Śląsko-Krakowska
Meander Apsika,Wyżyna Śląsko-Krakowska
Schronisko w Podcisowiu II,Wyżyna Śląsko-Krakowska
Schronisko Piętrowe w Podcisowiu,Wyżyna Śląsko-Krakowska
Wędzarnia w Podcisowiu,Wyżyna Śląsko-Krakowska
Schronisko w Skale Gaj I,Wyżyna Śląsko-Krakowska
Schronisko w Skale Gaj II,Wyżyna Śląsko-Krakowska
Kieszeń na Fudze,Wyżyna Śląsko-Krakowska
Szczelina I,Wyżyna Śląsko-Krakowska
Szczelina II,Wyżyna Śląsko-Krakowska
Dziurka od Klucza,Wyżyna Śląsko-Krakowska
Równoległa Szczelina,Wyżyna Śląsko-Krakowska
Schronisko Dolne na Biśniku,Wyżyna Śląsko-Krakowska
Schronisko Kopane,Wyżyna Śląsko-Krakowska
Jaskinia Psia,Wyżyna Śląsko-Krakowska
Schronisko w Grodzisku Chłopskim I,Wyżyna Śląsko-Krakowska
Schronisko w Grodzisku Chłopskim II,Wyżyna Śląsko-Krakowska
Schronisko w Grodzisku Chłopskim III,Wyżyna Śląsko-Krakowska
Tunel z Oknem,Wyżyna Śląsko-Krakowska
Schronisko Fałszerzy,Wyżyna Śląsko-Krakowska
Okap z Odnogą,Wyżyna Śląsko-Krakowska
Schronisko nad Progiem,Wyżyna Śląsko-Krakowska
Schronisko w Skale Goncerzyca I,Wyżyna Śląsko-Krakowska
Schronisko w Skale Goncerzyca II,Wyżyna Śląsko-Krakowska
Pochyły Tunelik,Wyżyna Śląsko-Krakowska
Okno nad Urwiskiem,Wyżyna Śląsko-Krakowska
Schronisko w Górze Smoleń I,Wyżyna Śląsko-Krakowska
Tunel w Górze Smoleń,Wyżyna Śląsko-Krakowska
Schronisko w Górze Smoleń II,Wyżyna Śląsko-Krakowska
Rura nad Tunelem,Wyżyna Śląsko-Krakowska
Schronisko w Górze Smoleń III,Wyżyna Śląsko-Krakowska
Schronisko w Górze Smoleń IV,Wyżyna Śląsko-Krakowska
Schronisko w Górze Smoleń V,Wyżyna Śląsko-Krakowska
Schronisko przy Ziemi,Wyżyna Śląsko-Krakowska
Rura w Skale Oczko,Wyżyna Śląsko-Krakowska
Schronisko w Górze Smoleń VI,Wyżyna Śląsko-Krakowska
Skalna Ambona,Wyżyna Śląsko-Krakowska
Oczko,Wyżyna Śląsko-Krakowska
Schronisko w Smoleniu I,Wyżyna Śląsko-Krakowska
Schronisko w Smoleniu II,Wyżyna Śląsko-Krakowska
Schronisko w Smoleniu III,Wyżyna Śląsko-Krakowska
Piarżyste Schronisko,Wyżyna Śląsko-Krakowska
Jaskinia Zegar,Wyżyna Śląsko-Krakowska
Szczelina w Smoleniu,Wyżyna Śląsko-Krakowska
Jaskinia Jasna koło Smolenia,Wyżyna Śląsko-Krakowska
Schronisko Południowe,Wyżyna Śląsko-Krakowska
Niepozorne Schronisko,Wyżyna Śląsko-Krakowska
Dziura w Ścianie,Wyżyna Śląsko-Krakowska
Schronisko w Zegarowych Skałach I,Wyżyna Śląsko-Krakowska
Schronisko w Cysternie,Wyżyna Śląsko-Krakowska
Schronisko za Majdanem,Wyżyna Śląsko-Krakowska
Schronisko w Zegarowych Skałach II,Wyżyna Śląsko-Krakowska
Tunel nad Progiem,Wyżyna Śląsko-Krakowska
Schronisko w Skale Krzywość I,Wyżyna Śląsko-Krakowska
Schronisko w Pośrednicy I,Wyżyna Śląsko-Krakowska
Ciasny Meander,Wyżyna Śląsko-Krakowska
Schronisko w Pośrednicy II,Wyżyna Śląsko-Krakowska
Jaskinia Mroczna,Wyżyna Śląsko-Krakowska
Dziura za Kamieniem,Wyżyna Śląsko-Krakowska
Mikroschronisko,Wyżyna Śląsko-Krakowska
Schronisko w Pośrednicy III,Wyżyna Śląsko-Krakowska
Schronisko w Pośrednicy IV,Wyżyna Śląsko-Krakowska
Jaskinia Jasna w Strzegowej,Wyżyna Śląsko-Krakowska
Schronisko Wschodnie,Wyżyna Śląsko-Krakowska
Schronisko pod Pustkowiem,Wyżyna Śląsko-Krakowska
Schronisko w Zarolu,Wyżyna Śląsko-Krakowska
Schronisko w Górach Bydlińskich I,Wyżyna Śląsko-Krakowska
Schronisko w Górach Bydlińskich II,Wyżyna Śląsko-Krakowska
Schronisko w Górach Bydlińskich III,Wyżyna Śląsko-Krakowska
Szczelina w Górach Bydlińskich,Wyżyna Śląsko-Krakowska
Schronisko z Obudową,Wyżyna Śląsko-Krakowska
Okap w Krzywopłotach,Wyżyna Śląsko-Krakowska
Szczelina w Krzywopłotach,Wyżyna Śląsko-Krakowska
Schronisko w Dłużcu,Wyżyna Śląsko-Krakowska
Schronisko na Straszykowej Górze IV,Wyżyna Śląsko-Krakowska
Schronisko na Straszykowej Górze IX,Wyżyna Śląsko-Krakowska
Schronisko na Straszykowej Górze XII,Wyżyna Śląsko-Krakowska
Schronisko na Straszykowej Górze XIV,Wyżyna Śląsko-Krakowska
Jaskinia z Kominem,Wyżyna Śląsko-Krakowska
Jaskinia Ładna,Wyżyna Śląsko-Krakowska
Jaskinia w Ścianie,Wyżyna Śląsko-Krakowska
Jaskinia Wyryta,Wyżyna Śląsko-Krakowska
Schronisko pod Liściami,Wyżyna Śląsko-Krakowska
Schronisko Trójkątne,Wyżyna Śląsko-Krakowska
Schronisko przy Drodze,Wyżyna Śląsko-Krakowska
Jaskinia z Liśćmi,Wyżyna Śląsko-Krakowska
Schronisko Dziurki w Serze,Wyżyna Śląsko-Krakowska
Schronisko na Pięciu Zakrętach,Wyżyna Śląsko-Krakowska
Schronisko Hokejka,Wyżyna Śląsko-Krakowska
Schronisko Nasze,Wyżyna Śląsko-Krakowska
Schronisko przy Gajówce I,Wyżyna Śląsko-Krakowska
Schronisko przy Gajówce II,Wyżyna Śląsko-Krakowska
Jaskinia z Drzewem,Wyżyna Śląsko-Krakowska
Jaskinia Mała Mamutowa,Wyżyna Śląsko-Krakowska
Schronisko pod Okapem,Wyżyna Śląsko-Krakowska
Schronisko na Fudze,Wyżyna Śląsko-Krakowska
Schronisko Zimne,Wyżyna Śląsko-Krakowska
Schronisko nad Zimnym,Wyżyna Śląsko-Krakowska
Schronisko pod Okapem z Dziurami,Wyżyna Śląsko-Krakowska
Schronisko Schowek,Wyżyna Śląsko-Krakowska
Schronisko Zachodzącego Słońca,Wyżyna Śląsko-Krakowska
Schronisko Skrzat,Wyżyna Śląsko-Krakowska
Jaskinia ze Studzienką,Wyżyna Śląsko-Krakowska
Schronisko Tunelik,Wyżyna Śląsko-Krakowska
Schronisko w Ryczowie I,Wyżyna Śląsko-Krakowska
Schronisko w Ryczowie II,Wyżyna Śląsko-Krakowska
Schronisko Dolne w Kosiej Górze,Wyżyna Śląsko-Krakowska
Schronisko Górne w Kosiej Górze,Wyżyna Śląsko-Krakowska
Jaskinia w Zamczysku,Wyżyna Śląsko-Krakowska
Rura w Zamczysku,Wyżyna Śląsko-Krakowska
Schronisko w Zamczysku I,Wyżyna Śląsko-Krakowska
Schronisko w Zamczysku II,Wyżyna Śląsko-Krakowska
Schronisko w Zamczysku III,Wyżyna Śląsko-Krakowska
Schronisko w Zamczysku IV,Wyżyna Śląsko-Krakowska
Schronisko w Zamczysku V,Wyżyna Śląsko-Krakowska
Schronisko w Zamczysku VI,Wyżyna Śląsko-Krakowska
Schronisko Skalna Półka,Wyżyna Śląsko-Krakowska
Okap pod Skalną Półką,Wyżyna Śląsko-Krakowska
Schronisko na Długiej Górze,Wyżyna Śląsko-Krakowska
Schronisko w Górze Ruskiej I,Wyżyna Śląsko-Krakowska
Schronisko w Górze Ruskiej II,Wyżyna Śląsko-Krakowska
Tunel w Dupnicy,Wyżyna Śląsko-Krakowska
Schronisko w Dupnicy I,Wyżyna Śląsko-Krakowska
Schronisko w Dupnicy II,Wyżyna Śląsko-Krakowska
Pochyła Szczelina,Wyżyna Śląsko-Krakowska
Komin w Dupnicy,Wyżyna Śląsko-Krakowska
Niski Tunel,Wyżyna Śląsko-Krakowska
Schronisko przy Siustrach,Wyżyna Śląsko-Krakowska
Schronisko w Górze Ruskiej III,Wyżyna Śląsko-Krakowska
Schronisko Wielootworowe w Górze Ruskiej,Wyżyna Śląsko-Krakowska
Schronisko pod Płytą,Wyżyna Śląsko-Krakowska
Schronisko pod Bukiem,Wyżyna Śląsko-Krakowska
Schronisko koło Drogi I,Wyżyna Śląsko-Krakowska
Schronisko koło Drogi II,Wyżyna Śląsko-Krakowska
Schronisko w Złożeńcu I,Wyżyna Śląsko-Krakowska
Schronisko w Złożeńcu II,Wyżyna Śląsko-Krakowska
Schronisko Padalca,Wyżyna Śląsko-Krakowska
Okap na Długiej Górze,Wyżyna Śląsko-Krakowska
Schronisko w Złożeńcu III,Wyżyna Śląsko-Krakowska
Niskie Okienko,Wyżyna Śląsko-Krakowska
Lisia Buda,Wyżyna Śląsko-Krakowska
Schronisko w Ruskowej Skale I,Wyżyna Śląsko-Krakowska
Schronisko w Ruskowej Skale II,Wyżyna Śląsko-Krakowska
Schronisko w Ruskowej Skale III,Wyżyna Śląsko-Krakowska
Schronisko w Ruskowej Skale IV,Wyżyna Śląsko-Krakowska
Schronisko w Ruskowej Skale V,Wyżyna Śląsko-Krakowska
Jaskinia na Biśniku,Wyżyna Śląsko-Krakowska
Schronisko w Marklowicach,Karpaty
Jaskinia na Górze,Karpaty
Szpara w Kobylej,Karpaty
Jaskinia pod Baranią Górą I,Karpaty
Jaskinia Odkopana II,Karpaty
Jaskinia w Gańczorce,Karpaty
Jaskinia w Gańczorce II,Karpaty
Schronisko w Gańczorce III,Karpaty
Szczelina w Skale II,Karpaty
Jaskinia w Grzybie,Karpaty
Jaskinia Medyków,Karpaty
Jaskinia Mokra,Karpaty
Jaskinia pod Świerkiem,Karpaty
Schronisko w Cienkowie II,Karpaty
Schronisko w Cienkowie I,Karpaty
Schronisko w Cienkowie III,Karpaty
Jaskinia w Magurce Wiślańskiej,Karpaty
Jaskinia Chłodna,Karpaty
Jaskinia pod Balkonem,Karpaty
Jaskinia Niska,Karpaty
Jaskinia w Trzech Kamieniach,Karpaty
Schronisko w Muronce II,Karpaty
Jaskinia Siekiera,Karpaty
Jaskinia w Muronce I,Karpaty
Schronisko w Muronce III,Karpaty
Schronisko w Muronce IV,Karpaty
Schronisko w Muronce V,Karpaty
Schronisko w Muronce VI,Karpaty
Schronisko w Muronce VII,Karpaty
Schronisko w Muronce VIII,Karpaty
Schronisko w Muronce IX,Karpaty
Schronisko w Muronce X,Karpaty
Schronisko w Muronce XII,Karpaty
Jaskinia Odkopana,Karpaty
Jaskinia Odgruzowana,Karpaty
Szczelina,Karpaty
Schronisko Zwietrzałe,Karpaty
Nora z Progiem,Karpaty
Schronisko Liściaste,Karpaty
Mały Schron,Karpaty
Bardzo Mały Schron,Karpaty
Schronisko Zimne,Karpaty
Jednoosobowy Schron,Karpaty
Dziura w Ziemi,Karpaty
Jaskinia Szeleszcząca,Karpaty
Schronisko Ciepłe,Karpaty
Dziurawa Studnia,Karpaty
Ciasna Nora,Karpaty
Jaskinia w Skrzycznem I,Karpaty
Dwuosobowy Schron,Karpaty
Schron Michała,Karpaty
Jama Skrzatów,Karpaty
Zaciskowy Schron,Karpaty
Schronisko pod Płytą,Karpaty
Schron pod Płytą,Karpaty
Schronisko Górne,Karpaty
Wietrzna Dziura,Karpaty
Schronisko za Trójkątną Skałą,Karpaty
Schronisko między Dwoma Płytami,Karpaty
Jaskinia pod Amboną,Karpaty
Okap,Karpaty
Jaskinia Jasna,Karpaty
Jaskinia w Jaworzynce I,Karpaty
Jaskinia w Jaworzynce II,Karpaty
Jaskinia w Jaworzynce III,Karpaty
Zawarta Studnia,Karpaty
Schronisko w Jaworzynce IV,Karpaty
Schronisko w Jaworzynce V,Karpaty
Wdżarska Studnia,Karpaty
Schronisko w Węgierskiej Górce,Karpaty
Przeziorowa Jama,Karpaty
Kocurkowa Jama,Karpaty
Dudłowy Tunel,Karpaty
Jaskinia w Skrzycznem III,Karpaty
Jaskinia Roztoczańska,Karpaty
Jaskinia gdzie wpadły czołgi,Karpaty
Wściekła Szczelina,Karpaty
Schronisko w Muronce XI,Karpaty
Borsucza Dziura,Karpaty
Dziura pod Kamieniem,Karpaty
Jaskinia w Jaworzynie,Karpaty
Jaskinia w Skrzycznem II,Karpaty
Jaskinia w Skrzycznem IV,Karpaty
Jaskinia w Skrzycznem V,Karpaty
Bania w Radziejowej,Karpaty
Jaskinia Pajęcza,Karpaty
Jaworznicki Dzwon,Karpaty
Jaskinia Dziadka Buczka,Karpaty
Dziura pod Kiczorą,Karpaty
Studnia w Baniskach,Karpaty
Sucha Szczelina,Karpaty
Lisia Jama,Karpaty
Schronisko w Skrzycznem XIV,Karpaty
Jama Brudasów,Karpaty
Dziura przy Grobli,Karpaty
Jama pod Cyrlą,Karpaty
Jaskinia w Skrzycznem XI,Karpaty
Zadnia Dziura,Karpaty
Schronisko w Skrzycznem XII,Karpaty
Jaskinia w Skrzycznem VI,Karpaty
Jaskinia Sucha,Karpaty
Jaskinia w Skrzycznem VIII,Karpaty
"Szczelina przy ""8""",Karpaty
Jaskinia w Skrzycznem VII,Karpaty
Schronisko pod Głazem,Karpaty
Buczynowa Jama,Karpaty
Jaskinia w Skrzycznem XIII,Karpaty
Jaskinia w Skrzycznem IX,Karpaty
Dziura za Zaciskiem,Karpaty
Dziura pod Korzeniem,Karpaty
Szczelina pod Klinem,Karpaty
Szczelina w Urwisku,Karpaty
Schronisko w Skrzycznem X,Karpaty
Stusowa Dziura,Karpaty
Szczelina przy Drodze,Karpaty
Szczelina K. G.,Karpaty
Jama Poszukiwaczy,Karpaty
Jaskinia Lisia,Karpaty
Jaskinia w Kościelcu I,Karpaty
Jaskinia w Kościelcu II,Karpaty
Jaskinia w Kościelcu III,Karpaty
Schronisko w Kościelcu IV,Karpaty
Schronisko w Kościelcu V,Karpaty
Schronisko w Kościelcu VI,Karpaty
Brama,Karpaty
Dzianglowa Jama,Karpaty
Jaskinia Malinowska,Karpaty
Jaskinia Złotniańska,Karpaty
Jaskinia Malinka,Karpaty
Wiedźmia Szczelina,Karpaty
Jama pod Wantą,Karpaty
Omszała Jama,Karpaty
Dziura Narciarzy,Karpaty
Jaskinia Ciężkiej Roboty,Karpaty
Jaskinia Kamiennej Rzeźby,Karpaty
Jaskinia w Malinowie III,Karpaty
Studnia Skalnej Ciasnoty,Karpaty
Jaskinia w Malinowie IV,Karpaty
Studnia w Malinowie,Karpaty
Jaskinia w Pękniętej Kopie,Karpaty
Schronisko w Klimczoku I,Karpaty
Jaskinia Ali Baby w Klimczoku,Karpaty
Szczelina w Klimczoku,Karpaty
Jaskinia w Klimczoku II,Karpaty
Jaskinia w Klimczoku III,Karpaty
Jaskinia u Jakubca,Karpaty
Jaskinia w Biłej I,Karpaty
Schronisko w Biłej II,Karpaty
Jaskinia w Biłej III,Karpaty
Jaskinia Świętego Szczepana,Karpaty
Jaskinia w Trzech Kopcach,Karpaty
Szczelina w Labiryncie,Karpaty
Jama w Labiryncie,Karpaty
Rysia Jama,Karpaty
Jaskinia w Trzech Kopcach II,Karpaty
Jaskinia w Trzech Kopcach III,Karpaty
Jaskinia Mała Niedźwiedzia,Karpaty
Jaskinia w Stołowie,Karpaty
Jaskinia w Stołowie II,Karpaty
Dziura w Stołowie,Karpaty
Jaskinia Niedźwiedzia,Karpaty
Jaskinia w Szyndzielni I,Karpaty
Dziadzia Nora,Karpaty
Schronisko w Szyndzielni II,Karpaty
Bezdziadzia Nora,Karpaty
Schronisko Sahara II,Karpaty
Jaskinia Lodowa w Szczyrku,Karpaty
Jaskinia Lisia Jama,Karpaty
Feleczyńska Studnia,Karpaty
Dziura w Kobylarzu,Karpaty
Studnia Grzybiarzy,Karpaty
Jaskinia Brodata,Karpaty
Jaskinia Salmopolska,Karpaty
Szpara pod Głazem,Karpaty
Schronisko w Zboczu,Karpaty
Jaskinia w Przybędzy,Karpaty
Jaskinia w Grojcu,Karpaty
Schronisko w Rycerzowej I,Karpaty
Dziura nad Młacznym,Karpaty
Dziura nad Lembarskim,Karpaty
Schronisko w Rycerzowej II,Karpaty
Schronisko w Rycerzowej III,Karpaty
Grota pod Pustą Wielką,Karpaty
Jaskinia w Rycerzowej,Karpaty
Smerczynowa Dziura,Karpaty
Jaskinia Zbójnicka,Karpaty
Jaskinia w Boraczej,Karpaty
Schron w Rowie,Karpaty
Szczelina w Diablim Zamku,Karpaty
Schronisko pod Romanką I,Karpaty
Schronisko pod Romanką II,Karpaty
Łosiańska Dziura,Karpaty
Jaskinia w Sopotni Wielkiej,Karpaty
Jaskinia w Żabnicy,Karpaty
Jaskinia Czarnopotocka,Karpaty
Jama Borsucza,Karpaty
Jaskinia przed Rozdrożem,Karpaty
Zbójecka Dziura,Karpaty
Jaskinia pod Halą Miziową,Karpaty
Zbójnicka Grota w Babiej Górze,Karpaty
Kruchy Schron,Karpaty
Schronisko pod Morskim Okiem,Karpaty
Schronisko w Okrąglicy,Karpaty
Dziura w Rowie,Karpaty
Jaskinia Dolne Bębny,Karpaty
Melsztyńska Dziura,Karpaty
Wietrzna Dziura w Magurce,Karpaty
Jaskinia Zamkowa,Karpaty
Schron nad Kozami,Karpaty
Jaskinia Koziańska,Karpaty
Grota w Paprotnej,Karpaty
Jaskinia w Grunwaldzkiej Skale,Karpaty
Jaskinia Skamieniała,Karpaty
Jaskinia w Ciężkowicach I,Karpaty
Jaskinia w Ciężkowicach II,Karpaty
Schronisko w Ciężkowicach III,Karpaty
Schronisko w Ciężkowicach IV,Karpaty
Kominek w Skale z Krzyżem,Karpaty
Schronisko w Ciężkowicach V,Karpaty
Schronisko w Ostruszy I,Karpaty
Schronisko w Wielkim Cisowniku,Karpaty
Jaskinia Strzelista,Karpaty
Szczelina pod Wantą,Karpaty
Nora w Wantach,Karpaty
Jaskinia Czarne Działy I,Karpaty
Jaskinia Czarne Działy II,Karpaty
Dziura pod Bukiem,Karpaty
Jaskinia Czarne Działy III,Karpaty
Schronisko Czarne Działy IV,Karpaty
Jaskinia Lodowa w Czarnych Działach,Karpaty
Mały Okap w Czarnych Działach,Karpaty
Duży Okap w Czarnych Działach,Karpaty
